Emp ID,Name Prefix,First Name,Middle Initial,Last Name,Gender,E Mail,Father's Name,Mother's Name,Mother's Maiden Name,Date of Birth,Time of Birth,Weight in Kgs.,Date of Joining,Salary,Last % Hike,Place Name,County,City,State,Region
520539,Hon.,Derick,R,Daugherty,M,derick.daugherty@hotmail.com,Mervin Daugherty,Nettie Daugherty,Spencer,12/31/1985,11:54:19 AM,71,3/24/2007,188821,19%,Cincinnati,Hamilton,Cincinnati,OH,Midwest
567269,Ms.,Fay,O,Villarreal,F,fay.villarreal@yahoo.com,Cornelius Villarreal,Joanna Villarreal,Clay,04/04/1989,9:07:19 AM,56,11/29/2012,42988,11%,Tioga,Grayson,Tioga,TX,South
749292,Ms.,Deanna,E,Wilkins,F,deanna.wilkins@ibm.com,Josh Wilkins,Wilma Wilkins,Fitzgerald,12/18/1962,1:35:43 AM,42,5/29/2016,113482,16%,Saginaw,Newton,Saginaw,MO,Midwest
292144,Drs.,Augusta,P,Andrews,F,augusta.andrews@gmail.com,Lazaro Andrews,Hallie Andrews,Wright,12/16/1985,4:45:57 AM,54,10/03/2013,73007,7%,Maryland Heights,St. Louis,Maryland Heights,MO,Midwest
896825,Ms.,Erna,A,Tran,F,erna.tran@gmail.com,Laurence Tran,Allison Tran,Decker,09/07/1976,9:08:11 AM,60,11/18/2009,71415,27%,Talladega,Talladega,Talladega,AL,South
216408,Mr.,Luther,H,Short,M,luther.short@gmail.com,Andres Short,Margery Short,Berry,6/13/1993,9:20:37 PM,89,04/09/2017,75243,8%,Reynoldsburg,Reynoldsburg,Reynoldsburg,OH,Midwest
579003,Prof.,Curtis,S,Williamson,M,curtis.williamson@hotmail.com,Hubert Williamson,Anne Williamson,Sparks,7/21/1974,12:59:46 AM,57,10/26/2013,56599,27%,Houston,Harris,Houston,TX,South
249410,Ms.,Yvette,C,Rivers,F,yvette.rivers@ibm.com,Hal Rivers,Alison Rivers,Russell,11/09/1971,1:37:20 AM,50,1/13/2006,164007,27%,Canton Center,Hartford,Canton Center,CT,Northeast
241389,Mr.,Walter,G,Velez,M,walter.velez@gmail.com,Frank Velez,Toni Velez,James,4/21/1992,1:30:49 AM,72,03/08/2016,77362,27%,Gainesville,Prince William,Gainesville,VA,South
311405,Ms.,Christa,P,Wilkins,F,christa.wilkins@verizon.net,Carol Wilkins,Chandra Wilkins,Richards,10/25/1974,10:00:24 AM,42,5/15/2011,60566,19%,Bruce,Rusk,Bruce,WI,Midwest
796832,Mr.,Milton,Z,Neal,M,milton.neal@gmail.com,Cameron Neal,Vickie Neal,Dominguez,12/04/1971,12:36:41 AM,52,6/29/2003,131141,3%,Cropseyville,Rensselaer,Cropseyville,NY,Northeast
976347,Ms.,Kimberly,T,Harmon,F,kimberly.harmon@gmail.com,Nigel Harmon,Angel Harmon,Conley,10/06/1991,7:54:01 PM,42,07/08/2015,48858,25%,Farlington,Crawford,Farlington,KS,Midwest
363748,Mr.,Lemuel,E,Houston,M,lemuel.houston@charter.net,Frederic Houston,Shelley Houston,Oliver,1/22/1979,4:27:53 AM,69,12/09/2014,137375,20%,Grandview,Yakima,Grandview,WA,West
368157,Hon.,Marcie,N,Weiss,F,marcie.weiss@yahoo.com,Arthur Weiss,Clara Weiss,Valencia,10/22/1994,8:41:41 AM,57,10/21/2016,136817,28%,Monticello,Fairfield,Monticello,SC,South
466203,Mr.,Bart,I,Whitaker,M,bart.whitaker@hotmail.com,Henry Whitaker,Nadine Whitaker,Byers,6/23/1962,11:02:07 PM,79,2/17/2007,133522,25%,Woodworth,Rapides,Woodworth,LA,South
893798,Ms.,Patrice,N,Koch,F,patrice.koch@shaw.ca,Yong Koch,Jocelyn Koch,Swanson,5/19/1995,12:22:52 AM,59,07/11/2016,188317,1%,Shafter,Presidio,Shafter,TX,South
501368,Mr.,Xavier,O,Mcintosh,M,xavier.mcintosh@gmail.com,Anibal Mcintosh,Lauri Mcintosh,Abbott,12/10/1990,1:15:26 PM,65,8/22/2014,119198,28%,New York City,New York,New York City,NY,Northeast
507594,Ms.,Lidia,K,Rojas,F,lidia.rojas@yahoo.com,Tommie Rojas,Sophie Rojas,Tillman,09/06/1993,1:07:55 PM,41,4/22/2016,150763,13%,Litchfield,Lassen,Litchfield,CA,West
390989,Drs.,Essie,C,Bridges,F,essie.bridges@yahoo.co.uk,Travis Bridges,Jessica Bridges,Scott,3/13/1993,11:41:18 AM,46,11/26/2015,93441,19%,Harrisburg,Dauphin,Harrisburg,PA,Northeast
312364,Mrs.,Sondra,N,Stephens,F,sondra.stephens@msn.com,Rob Stephens,Ernestine Stephens,Spence,11/11/1976,6:03:02 PM,47,1/24/2001,183288,0%,Boonville,Mendocino,Boonville,CA,West
444670,Mr.,Monte,A,Contreras,M,monte.contreras@gmail.com,Jarrod Contreras,Ina Contreras,Padilla,5/14/1975,5:30:37 AM,51,10/19/1998,70105,8%,Wallula,Walla Walla,Wallula,WA,West
969572,Mr.,Ernesto,U,Moreno,M,ernesto.moreno@hotmail.com,Duane Moreno,Marianne Moreno,Nunez,11/27/1965,10:10:11 PM,85,2/16/2006,50579,1%,Hume,Fauquier,Hume,VA,South
129405,Prof.,Ismael,S,Ellis,M,ismael.ellis@charter.net,Brant Ellis,Sophia Ellis,Avery,04/10/1975,3:52:45 AM,62,8/23/2000,56375,1%,Mont Vernon,Hillsborough,Mont Vernon,NH,Northeast
612960,Mr.,Elijah,K,Hopkins,M,elijah.hopkins@aol.com,Scott Hopkins,Matilda Hopkins,Hooper,4/26/1994,4:14:46 AM,56,11/13/2016,67336,2%,Waco,McLennan,Waco,TX,South
328690,Mrs.,Leigh,K,Mccall,F,leigh.mccall@gmail.com,Chi Mccall,Charmaine Mccall,English,7/18/1987,8:54:19 PM,51,7/27/2008,179405,8%,Cedarburg,Ozaukee,Cedarburg,WI,Midwest
960091,Mr.,Genaro,W,Stafford,M,genaro.stafford@yahoo.com,Edgar Stafford,Minerva Stafford,Petty,8/17/1979,8:58:45 PM,77,10/16/2000,158345,18%,Dyer,Esmeralda,Dyer,NV,West
563448,Drs.,Lucy,F,Hinton,F,lucy.hinton@yahoo.com,Rickey Hinton,Susie Hinton,Blevins,5/24/1976,5:11:07 AM,47,12/23/1998,66085,1%,Gaston,Northampton,Gaston,NC,South
982922,Ms.,Bernadette,H,Glass,F,bernadette.glass@hotmail.com,Austin Glass,Chelsea Glass,Langley,5/24/1994,12:51:33 AM,47,1/29/2016,199184,16%,Pinellas Park,Pinellas,Pinellas Park,FL,South
646972,Mr.,Lee,F,Peck,M,lee.peck@gmail.com,Dudley Peck,Natalie Peck,Pacheco,02/10/1976,10:09:21 AM,57,06/05/2009,140934,2%,Dallas,Dallas,Dallas,TX,South
387407,Prof.,Damian,Q,Ellison,M,damian.ellison@gmail.com,Julian Ellison,Tabatha Ellison,Rasmussen,4/26/1962,4:24:43 AM,54,09/02/2010,42547,5%,Rochester,Monroe,Rochester,NY,Northeast
468347,Mr.,Dusty,R,Hendricks,M,dusty.hendricks@gmail.com,John Hendricks,Kerry Hendricks,Ford,06/04/1967,5:05:25 AM,69,10/08/2013,187112,18%,Paterson,Passaic,Paterson,NJ,Northeast
707678,Hon.,Katina,S,Wynn,F,katina.wynn@gmail.com,Stan Wynn,Felicia Wynn,Kramer,9/13/1987,8:55:27 PM,44,3/21/2015,75205,12%,Arlington,Kiowa,Arlington,CO,West
709899,Prof.,Clair,J,Morris,M,clair.morris@gmail.com,Kevin Morris,Bianca Morris,Hunt,07/07/1958,4:16:36 AM,72,12/13/1981,155562,5%,Loon Lake,Stevens,Loon Lake,WA,West
931481,Prof.,Ernesto,U,Short,M,ernesto.short@hotmail.com,Wallace Short,Susana Short,George,02/03/1993,9:41:06 AM,50,6/25/2015,150578,27%,Garner,Wake,Garner,NC,South
415337,Drs.,Frankie,J,Wiggins,F,frankie.wiggins@gmail.com,Tommie Wiggins,Whitney Wiggins,Welch,10/24/1958,4:47:27 AM,57,02/12/1990,87276,18%,Denver,Denver,Denver,CO,West
795746,Mrs.,Angelique,G,Guy,F,angelique.guy@hotmail.com,Armando Guy,Andrea Guy,Mcdowell,4/23/1990,12:25:44 AM,44,7/20/2012,61936,2%,Dallas,Dallas,Dallas,TX,South
880808,Mr.,Marcelino,I,Tanner,M,marcelino.tanner@gmail.com,Bruce Tanner,Amparo Tanner,Farrell,7/25/1962,6:00:44 PM,68,02/10/2009,53688,11%,Benton,Saline,Benton,AR,South
224527,Prof.,Tony,S,Weiss,M,tony.weiss@aol.com,Brendan Weiss,Virginia Weiss,Leblanc,5/29/1971,5:21:57 PM,72,10/28/1993,121236,27%,Garden Grove,Orange,Garden Grove,CA,West
674436,Dr.,Lenard,R,Cardenas,M,lenard.cardenas@yahoo.co.uk,Kenneth Cardenas,John Cardenas,Snyder,02/06/1981,6:23:26 PM,83,11/18/2008,100184,0%,Bahama,Durham,Bahama,NC,South
492623,Mrs.,Aurora,S,Gray,F,aurora.gray@gmail.com,Alva Gray,Marietta Gray,Watkins,4/29/1965,11:18:43 AM,43,1/18/1988,128566,20%,Santa Fe,Santa Fe,Santa Fe,NM,West
589874,Ms.,Manuela,F,Koch,F,manuela.koch@aol.com,Reyes Koch,Lee Koch,Duncan,12/13/1967,3:39:52 PM,60,9/21/2009,57746,2%,Loraine,Mitchell,Loraine,TX,South
476018,Ms.,Jean,K,Mclean,F,jean.mclean@walmart.com,Jonathon Mclean,Krystal Mclean,Berger,05/04/1987,11:26:56 PM,42,5/28/2011,177228,14%,Chiloquin,Klamath,Chiloquin,OR,West
228339,Drs.,Barbra,N,Sutton,F,barbra.sutton@ibm.com,Ira Sutton,Frances Sutton,Larsen,07/01/1987,11:08:58 PM,43,9/28/2012,87718,10%,Harbinger,Currituck,Harbinger,NC,South
239118,Mrs.,Deann,G,Mccormick,F,deann.mccormick@yahoo.co.uk,Nathaniel Mccormick,Estela Mccormick,Gregory,04/12/1959,4:48:54 AM,60,06/04/1988,59439,28%,Craley,York,Craley,PA,Northeast
125780,Ms.,Reba,L,Browning,F,reba.browning@hotmail.com,Sammy Browning,Angelita Browning,Lynch,9/19/1964,6:56:39 PM,47,10/22/1993,144698,27%,Kingston,Bartow,Kingston,GA,South
431018,Mr.,Rickie,J,Alston,M,rickie.alston@gmail.com,Sammy Alston,Rhea Alston,Tillman,4/13/1990,8:48:02 AM,60,3/17/2015,157663,15%,Des Moines,Polk,Des Moines,IA,Midwest
452967,Dr.,Lyman,D,Reeves,M,lyman.reeves@yahoo.com,Myles Reeves,Shari Reeves,Potts,04/10/1990,6:09:12 PM,82,1/19/2017,102546,2%,Fryeburg,Oxford,Fryeburg,ME,Northeast
407464,Mr.,Deon,J,Quinn,M,deon.quinn@gmail.com,Daryl Quinn,Casey Quinn,Waller,9/19/1965,11:58:17 AM,89,11/25/2007,186558,10%,Anton,Hockley,Anton,TX,South
871827,Mr.,Israel,K,Mccarthy,M,israel.mccarthy@outlook.com,Salvador Mccarthy,Evangelina Mccarthy,Hawkins,10/05/1972,1:21:37 PM,61,01/11/2001,88536,6%,Willard,Huron,Willard,OH,Midwest
884068,Dr.,Moises,V,Berger,M,moises.berger@shell.com,Lynn Berger,Pearl Berger,Smith,05/06/1964,11:58:29 AM,88,06/10/2006,190560,9%,San Francisco,San Francisco,San Francisco,CA,West
131361,Ms.,Jerri,W,Douglas,F,jerri.douglas@yahoo.com,Dudley Douglas,Ladonna Douglas,Gates,05/03/1963,8:13:12 AM,59,02/06/1994,130614,22%,Portland,Multnomah,Portland,OR,West
259652,Mr.,Bradley,D,Nieves,M,bradley.nieves@gmail.com,Brooks Nieves,Tanisha Nieves,Ward,09/02/1983,4:31:02 PM,74,02/02/2005,82080,11%,Oak Ridge,Anderson,Oak Ridge,TN,South
430932,Hon.,Romeo,O,Foster,M,romeo.foster@shell.com,Emory Foster,Saundra Foster,Schroeder,05/05/1983,12:35:39 AM,70,01/07/2005,182789,10%,Hiland,Natrona,Hiland,WY,West
637522,Hon.,Leopoldo,B,Mcgee,M,leopoldo.mcgee@gmail.com,Tommie Mcgee,Selena Mcgee,Gardner,10/25/1986,10:52:06 PM,60,4/28/2017,125341,13%,Old Glory,Stonewall,Old Glory,TX,South
467568,Prof.,Andrea,F,Crawford,M,andrea.crawford@exxonmobil.com,Lemuel Crawford,Lucia Crawford,Mcleod,8/23/1978,6:53:42 AM,90,09/02/2009,193651,30%,Marland,Noble,Marland,OK,South
683539,Mr.,Charley,Z,Daniel,M,charley.daniel@yahoo.com,Clinton Daniel,Roslyn Daniel,Gardner,03/08/1959,8:46:15 AM,77,4/30/2014,170822,3%,Minneapolis,Hennepin,Minneapolis,MN,Midwest
417301,Ms.,Carolyn,Q,Butler,F,carolyn.butler@yahoo.com,Roosevelt Butler,Leola Butler,Alvarez,08/02/1978,5:15:51 AM,41,3/27/2006,83011,26%,Lugoff,Kershaw,Lugoff,SC,South
682104,Mrs.,Gracie,M,Stanley,F,gracie.stanley@gmail.com,Freddy Stanley,Johnnie Stanley,Bean,10/24/1974,12:08:43 PM,52,11/20/2005,125339,27%,Essex Fells,Essex,Essex Fells,NJ,Northeast
544977,Mr.,Jerrold,L,Sweet,M,jerrold.sweet@gmail.com,Stacey Sweet,Angelina Sweet,Weaver,11/01/1991,12:54:58 AM,77,10/23/2015,171667,30%,Naples,Collier,Naples,FL,South
928962,Mr.,Joshua,G,Small,M,joshua.small@gmail.com,Jaime Small,Rachael Small,Coleman,9/17/1960,8:02:12 AM,57,8/20/2001,182752,4%,Mobile,Mobile,Mobile,AL,South
248088,Mrs.,Kristy,D,Jordan,F,kristy.jordan@hotmail.com,Alphonse Jordan,Marisa Jordan,Mullen,12/15/1989,8:53:31 PM,47,03/06/2013,89291,27%,Nome,Jefferson,Nome,TX,South
599683,Mr.,Spencer,Z,Williams,M,spencer.williams@hotmail.com,Rufus Williams,Sasha Williams,Howe,08/09/1977,2:28:53 PM,73,4/29/2014,180288,22%,Des Arc,Prairie,Des Arc,AR,South
117980,Ms.,Ashley,A,Ochoa,F,ashley.ochoa@shell.com,Rubin Ochoa,Rachael Ochoa,Phillips,8/24/1978,5:45:59 PM,58,3/24/2015,145452,2%,San Acacia,Socorro,San Acacia,NM,West
899405,Mr.,Rocco,P,Wall,M,rocco.wall@gmail.com,Clarence Wall,Terri Wall,Reese,10/02/1964,10:09:35 AM,64,05/07/1994,45497,15%,Wolfeboro Falls,Carroll,Wolfeboro Falls,NH,Northeast
935067,Mr.,Sonny,G,Carey,M,sonny.carey@gmail.com,Morris Carey,Michelle Carey,Sellers,10/27/1961,3:11:31 AM,84,5/20/2008,68748,2%,Maxwell,Lincoln,Maxwell,NE,Midwest
521604,Hon.,Erich,T,Goodman,M,erich.goodman@gmail.com,Ignacio Goodman,Jessica Goodman,Skinner,04/03/1962,6:20:53 PM,53,11/27/1986,138832,15%,Seth,Boone,Seth,WV,South
848091,Prof.,Mack,Q,Massey,M,mack.massey@shaw.ca,Andre Massey,Leanne Massey,Snow,5/15/1993,1:30:55 PM,86,4/16/2016,139079,20%,Pleasanton,Atascosa,Pleasanton,TX,South
999219,Ms.,Vicky,Z,Burgess,F,vicky.burgess@hotmail.com,Thaddeus Burgess,Terrie Burgess,Finch,04/06/1992,7:16:11 PM,55,05/02/2017,176844,2%,Colebrook,Coos,Colebrook,NH,Northeast
209627,Mrs.,Willa,Q,Hensley,F,willa.hensley@gmail.com,Dante Hensley,Liliana Hensley,Morse,11/01/1965,8:29:44 AM,48,9/28/2003,178032,17%,Gaylord,Sibley,Gaylord,MN,Midwest
642586,Hon.,Reva,H,Morales,F,reva.morales@yahoo.com,Daren Morales,Celina Morales,Manning,12/27/1988,11:53:02 AM,44,3/13/2011,101018,16%,Lawton,Susquehanna,Lawton,PA,Northeast
651163,Ms.,Ina,H,Cummings,F,ina.cummings@gmail.com,Walker Cummings,Lelia Cummings,English,6/22/1993,12:00:42 PM,41,4/29/2016,62401,9%,Rockdale,Milam,Rockdale,TX,South
425289,Mrs.,Kristi,M,Monroe,F,kristi.monroe@gmail.com,Delmer Monroe,Audra Monroe,Jacobs,3/26/1972,7:52:41 AM,40,6/16/2006,57227,6%,Swan Lake,Sullivan,Swan Lake,NY,Northeast
314444,Mr.,Danial,V,Carpenter,M,danial.carpenter@msn.com,Jerold Carpenter,Marcy Carpenter,Navarro,7/26/1986,5:30:58 PM,55,04/01/2012,185825,5%,Macungie,Lehigh,Macungie,PA,Northeast
956821,Ms.,Benita,L,Duncan,F,benita.duncan@gmail.com,Jesse Duncan,Tammie Duncan,Cantrell,11/17/1957,12:05:02 PM,48,12/08/1985,50803,26%,Idlewild,Gibson,Idlewild,TN,South
711278,Mr.,Dwayne,R,Kim,M,dwayne.kim@ibm.com,Carmine Kim,Benita Kim,Emerson,01/04/1976,11:10:02 AM,55,2/27/2009,173554,5%,Waurika,Jefferson,Waurika,OK,South
125371,Ms.,Lorrie,D,Rocha,F,lorrie.rocha@aol.com,Simon Rocha,Jodie Rocha,Stevenson,1/16/1995,1:06:50 PM,45,12/21/2016,42245,15%,Helen,Raleigh,Helen,WV,South
906259,Drs.,Juliana,V,Hines,F,juliana.hines@gmail.com,Marcus Hines,Lea Hines,Mccall,12/15/1979,11:20:57 AM,46,4/21/2007,115340,0%,Milwaukee,Milwaukee,Milwaukee,WI,Midwest
327429,Prof.,Mac,Z,Mcleod,M,mac.mcleod@gmail.com,Bradford Mcleod,Marquita Mcleod,Montoya,02/05/1979,12:13:48 AM,61,6/14/2003,168548,22%,North Kingstown,Washington,North Kingstown,RI,Northeast
272413,Mr.,Bryce,V,Bonner,M,bryce.bonner@gmail.com,Kurtis Bonner,Maryann Bonner,Wynn,2/13/1958,1:36:32 PM,51,03/03/2008,141453,20%,Las Cruces,Doña Ana,Las Cruces,NM,West
645306,Mr.,Guadalupe,U,Holcomb,M,guadalupe.holcomb@hotmail.com,Elmer Holcomb,Roxie Holcomb,Galloway,2/27/1981,9:18:47 AM,78,12/27/2013,175151,24%,Talmage,Dickinson,Talmage,KS,Midwest
180869,Mr.,Jacob,S,Cherry,M,jacob.cherry@yahoo.co.in,Carson Cherry,Lea Cherry,Snyder,10/04/1970,3:37:35 PM,69,8/15/2014,126821,4%,East Kingston,Rockingham,East Kingston,NH,Northeast
222563,Mrs.,Jeanette,E,Rivera,F,jeanette.rivera@aol.com,Brain Rivera,Bertie Rivera,Allison,09/03/1963,6:27:25 AM,54,5/22/2002,63519,15%,De Mossville,Pendleton,De Mossville,KY,South
541221,Mr.,Jefferson,B,Holt,M,jefferson.holt@yahoo.ca,Weldon Holt,Lindsay Holt,Patton,7/17/1996,10:28:08 AM,88,7/15/2017,68295,7%,Mekinock,Grand Forks,Mekinock,ND,Midwest
198476,Mr.,Dillon,R,Dunn,M,dillon.dunn@yahoo.ca,Leroy Dunn,Rosemary Dunn,Conner,6/18/1973,5:51:41 PM,83,5/25/1999,159350,21%,Santa Cruz,Santa Cruz,Santa Cruz,CA,West
664807,Hon.,Bertie,Q,Slater,F,bertie.slater@gmail.com,Hugh Slater,Marcia Slater,Holman,02/03/1994,3:08:34 AM,50,01/05/2017,120043,21%,East Smethport,McKean,East Smethport,PA,Northeast
673745,Ms.,Hannah,Z,Cooper,F,hannah.cooper@shaw.ca,Ruben Cooper,Wendy Cooper,Martin,10/04/1993,1:52:23 PM,55,11/13/2015,126393,9%,Baltimore,Baltimore (city),Baltimore,MD,South
812026,Mr.,Jon,A,Mcneil,M,jon.mcneil@hotmail.com,Vincent Mcneil,Helga Mcneil,Gonzalez,3/22/1973,1:36:48 PM,62,01/01/2008,112059,21%,Appleton,Swift,Appleton,MN,Midwest
957459,Drs.,Caitlin,U,Mann,F,caitlin.mann@hotmail.com,Kareem Mann,Gilda Mann,Garcia,11/05/1961,7:06:33 AM,48,9/29/1990,170909,0%,Hester,St. James,Hester,LA,South
118109,Hon.,Doris,H,Giles,F,doris.giles@aol.com,Kim Giles,Rosanne Giles,Ingram,01/03/1959,9:26:08 AM,48,10/08/2000,176813,2%,Sumner,Dawson,Sumner,NE,Midwest
900863,Mrs.,Barbra,A,Hobbs,F,barbra.hobbs@outlook.com,Vince Hobbs,Evangeline Hobbs,Freeman,05/09/1991,4:34:06 AM,57,10/06/2013,41746,14%,Roanoke,Montgomery,Roanoke,VA,South
147382,Mr.,Hung,E,Witt,M,hung.witt@apple.com,Rusty Witt,Ofelia Witt,Townsend,08/06/1965,6:52:23 PM,84,7/25/1998,149006,12%,Beaver,Carroll,Beaver,AR,South
456816,Ms.,Adele,Y,Scott,F,adele.scott@yahoo.com,Genaro Scott,Barbara Scott,Shelton,8/29/1980,6:47:24 AM,49,3/27/2012,111047,17%,Porter,Oxford,Porter,ME,Northeast
437096,Ms.,Stella,H,Guy,F,stella.guy@btinternet.com,Thad Guy,Ester Guy,Lee,10/13/1979,9:52:09 PM,50,3/31/2016,83468,17%,Dallas,Dallas,Dallas,TX,South
159397,Mr.,Clement,B,Lancaster,M,clement.lancaster@charter.net,Scott Lancaster,Katy Lancaster,West,8/13/1971,9:06:34 PM,75,01/04/2005,60567,26%,Billings,Yellowstone,Billings,MT,West
169739,Ms.,Rosetta,J,Decker,F,rosetta.decker@bp.com,Neal Decker,Dolly Decker,Joyner,04/03/1993,9:43:51 PM,49,04/07/2016,116175,2%,Morganton,Burke,Morganton,NC,South
995863,Mr.,Caleb,Q,Poole,M,caleb.poole@hotmail.com,Eddie Poole,Araceli Poole,Kinney,4/19/1972,9:32:33 AM,58,06/09/2004,178642,11%,Eastport,Suffolk,Eastport,NY,Northeast
779374,Prof.,Dudley,V,Elliott,M,dudley.elliott@yahoo.com,Erin Elliott,Benita Elliott,Guzman,09/08/1966,11:51:23 PM,66,04/01/1996,173380,28%,Rockford,Winnebago,Rockford,IL,Midwest
587639,Ms.,Barbara,W,Palmer,F,barbara.palmer@yahoo.com,Eugene Palmer,Daisy Palmer,Rosario,06/07/1984,11:10:24 AM,60,4/23/2014,72749,18%,New Orleans,Orleans,New Orleans,LA,South
964222,Mrs.,Alana,S,Henderson,F,alana.henderson@gmail.com,Chad Henderson,Alexandria Henderson,Snyder,6/15/1959,12:11:43 AM,47,11/17/1987,73888,17%,Erie,Cass,Erie,ND,Midwest
597006,Ms.,Hazel,L,Case,F,hazel.case@aol.com,Arnold Case,Melva Case,Bartlett,08/03/1962,9:39:17 PM,43,10/07/1987,42726,28%,Thornton,Thornton,Thornton,MS,South
688836,Mr.,Erich,Z,Lyons,M,erich.lyons@gmail.com,Edward Lyons,Deborah Lyons,Bray,3/31/1996,5:16:01 AM,87,4/27/2017,129446,17%,Morrison,Jefferson,Morrison,CO,West
498361,Mrs.,Elise,A,Zimmerman,F,elise.zimmerman@gmail.com,Abdul Zimmerman,Hester Zimmerman,Reynolds,12/26/1977,2:31:05 PM,60,8/14/2007,159589,3%,Scranton,Lackawanna,Scranton,PA,Northeast
759183,Prof.,Mauro,W,Fernandez,M,mauro.fernandez@gmail.com,Jamie Fernandez,Josie Fernandez,Hawkins,06/09/1982,4:49:39 PM,89,5/20/2011,148251,0%,Memphis,Shelby,Memphis,TN,South
186298,Mrs.,Luisa,Q,Mcintyre,F,luisa.mcintyre@outlook.com,Bradly Mcintyre,Margie Mcintyre,Wise,05/06/1963,8:10:41 AM,42,7/19/1992,134990,22%,Wichita,Sedgwick,Wichita,KS,Midwest
776211,Mr.,Duane,R,Lowery,M,duane.lowery@aol.com,Jeffrey Lowery,Bianca Lowery,Cantrell,12/12/1979,9:18:31 PM,53,6/29/2003,66599,22%,Washington,District of Columbia,Washington,DC,South
337146,Mr.,Weldon,C,Hyde,M,weldon.hyde@gmail.com,Greg Hyde,Neva Hyde,Mcclain,2/18/1974,12:04:24 AM,53,8/27/2006,66293,5%,San Antonio,Bexar,San Antonio,TX,South
273427,Hon.,Ilene,F,Head,F,ilene.head@apple.com,Alvin Head,Jessica Head,Goodman,03/06/1986,10:10:27 AM,40,8/25/2007,193647,12%,Scandia,Washington,Scandia,MN,Midwest
329548,Mr.,Phil,B,Montgomery,M,phil.montgomery@btinternet.com,Alphonse Montgomery,Annette Montgomery,Hubbard,11/13/1991,2:09:47 AM,50,7/28/2017,102279,5%,Dayton,Yamhill,Dayton,OR,West
955183,Mr.,Jonas,L,Underwood,M,jonas.underwood@exxonmobil.com,Gus Underwood,Candice Underwood,Mcclain,7/13/1995,9:21:38 AM,59,01/10/2017,54302,1%,Hatfield,Polk,Hatfield,AR,South
862947,Mrs.,Benita,H,Mcgee,F,benita.mcgee@hotmail.com,Kennith Mcgee,Jeannette Mcgee,Potter,12/30/1970,6:29:12 PM,58,5/16/2005,154473,15%,Nardin,Kay,Nardin,OK,South
174542,Ms.,Rochelle,R,Guerrero,F,rochelle.guerrero@gmail.com,Houston Guerrero,Louise Guerrero,Carson,09/10/1992,3:21:12 PM,48,6/18/2015,135242,26%,Pooler,Chatham,Pooler,GA,South
857324,Drs.,Terra,Z,Webb,F,terra.webb@gmail.com,Denis Webb,Marion Webb,Boyer,07/01/1973,2:13:49 PM,42,12/15/2008,179095,19%,Youngstown,Mahoning,Youngstown,OH,Midwest
678498,Mr.,Buford,Y,Zimmerman,M,buford.zimmerman@yahoo.ca,Diego Zimmerman,Stacie Zimmerman,Edwards,09/04/1994,7:15:42 AM,87,7/23/2016,159050,8%,Myra,Cooke,Myra,TX,South
661971,Mr.,Emanuel,X,Nichols,M,emanuel.nichols@hotmail.co.uk,Myron Nichols,Rochelle Nichols,Pace,06/05/1962,10:39:26 PM,59,05/09/1999,154645,11%,Yazoo City,Yazoo,Yazoo City,MS,South
537235,Ms.,Cheryl,M,French,F,cheryl.french@aol.com,Rusty French,Lorena French,Padilla,8/20/1985,11:56:43 AM,47,09/09/2012,191484,29%,Monroe,Fairfield,Monroe,CT,Northeast
712170,Mr.,Theodore,T,Dale,M,theodore.dale@exxonmobil.com,Refugio Dale,Marissa Dale,Moran,12/17/1994,1:23:58 AM,90,07/01/2017,40096,21%,Opheim,Henry,Opheim,IL,Midwest
285184,Mrs.,Ginger,H,Palmer,F,ginger.palmer@btinternet.com,Jarrett Palmer,Alexandria Palmer,Cooper,5/23/1978,2:52:11 PM,60,02/09/2009,46866,9%,Valmora,Mora,Valmora,NM,West
994907,Hon.,Lilian,L,Stein,F,lilian.stein@aol.com,Sung Stein,Tabitha Stein,Valenzuela,6/23/1996,6:46:15 AM,45,6/23/2017,198733,17%,Neptune Beach,Duval,Neptune Beach,FL,South
523887,Mr.,Gilbert,L,Luna,M,gilbert.luna@microsoft.com,Scotty Luna,Marquita Luna,Pena,10/01/1968,9:59:08 AM,61,12/25/2004,176601,15%,North Star,Darke,North Star,OH,Midwest
684722,Mr.,Waldo,B,Wright,M,waldo.wright@bp.com,Hunter Wright,Maude Wright,Woodard,1/26/1973,7:05:09 PM,64,10/29/2014,92597,28%,Clayton,Johnston,Clayton,NC,South
792224,Mr.,Tommie,Y,Cunningham,M,tommie.cunningham@btinternet.com,Angel Cunningham,Twila Cunningham,Booker,07/12/1977,12:40:31 AM,69,10/27/2013,65809,16%,Alma,Park,Alma,CO,West
199699,Prof.,George,W,Potts,M,george.potts@msn.com,Merrill Potts,Margery Potts,Poole,1/13/1961,8:22:37 PM,67,6/23/2006,132568,21%,Vardaman,Calhoun,Vardaman,MS,South
953997,Mr.,Graham,F,Hutchinson,M,graham.hutchinson@microsoft.com,Pasquale Hutchinson,Tanisha Hutchinson,Cook,5/18/1985,8:31:57 AM,87,02/11/2013,123103,3%,Stockdale,Pike,Stockdale,OH,Midwest
149818,Mrs.,Ophelia,Z,Pena,F,ophelia.pena@gmail.com,Rick Pena,Dolores Pena,Romero,01/11/1986,11:28:05 PM,43,6/23/2016,89068,12%,Kingsland,Camden,Kingsland,GA,South
